product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"Vintage Two Shelf Open Bookcase","MR6671","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Two Shelf Open Bookcase 

Bookcase with 2 Shelves in Oak Wood. 
It is an open face bookcase with dividers. 
Adjustable shelves. Austere design with a floating top and an ornamental frame defining the form 
This bookcase is perfect for displaying books and antiques.  This bookcase will go great with this desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 72"" x Depth 13"" x Height 30.25""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good 
Age Appropriate Wear (some scratches- not visible)","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.
QUOTED FOR U.S. ONLY","","null"
"sold (1) Vintage Milo Baughman Mahogany Side Dresser","MR6673","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Thayer Coggin 
Thayer Coggin is known as one of the fine names in residential furniture manufacturing. Entering into business in 1953, Thayer Coggin carved out an identity in the home furnishings market through a commitment to modern, classic design. 
Family owned and run, Thayer Coggin has 350,000 square feet of manufacturing space to produce some of the most recognizable furniture designs in the residential market. 

Through founder Thayer Coggin`s vision, and Milo Baughman`s creations, a Distinguished Design Award honoree, Thayer Coggin has amassed a highly original collection of furniture. Now approaching its fifth decade of furniture manufacturing, Thayer Coggin is poised to maintain its position of prominence into the next century. For Thayer Coggin, very simply, creativity and purpose spell success.","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Milo Baughman(1925-) One of the leading modern furniture designers of the second-half of the 20th century. Baughman`s furniture has been exhibited in museums and shows throughout the United States, including the Southeastern Center for Contemporary Art in Winston-Salem, NC; the North Carolina Museum of Art in Raleigh. Milo Baughman was inducted into the Furniture Designer`s Hall of Fame in 1987.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","http://www.metroretrofurniture.com/images/pictures/dims.jpg","46"" Width x 18"" Depth x 26.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"Vintage Machine Age Industrial Executive Task Chair","MR6760","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Machine Age Industrial Executive Task Chair 

Vinyl back cushion 
Seat composed of black vinyl and fabric 
Aluminum frame and base 
4 star base on casters 
Back and height adjustment 
Swivel mechanism","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 16"" x Depth 19""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage 
Age Appropriate Wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.
QUOTED FOR U.S. ONLY","","null"
"7 Ft Vintage Evans Monical Cane Day Bed Sofa Couch","MR6979","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Evans Monical","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Evans/Monical Day Bed Sofa Couch Woven Cane 

Woven Cane Back and Arms 
Wood Legs and Frame 
Detachable White Fabric Cushion","http://www.metroretrofurniture.com/images/pictures/dims.jpg","81.75"" Width x 35"" Depth x 28.25"" Height 
Seat Height 19""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $200.
QUOTED FOR U.S. ONLY"
"sold  Mid Century Modern Basset Wood Dresser","MR6590","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Basset Furniture Industries, IncPioneers in furniture for the nation For more than 100 years Bassett has provided families with well-made, affordable home furnishings. It was the mission of our founders to make quality furniture at a price that families could afford","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Solid Wood Bassett Dresser Ornamental richly detailed handle pullsDresser has six spacious drawers and splayed tapered legs Night Stand shown in fifth picture also available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60"" Width x 19"" Depth x 30""Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $200 or Blanket Wrap.
QUOTED FOR U.S. ONLY"
"Executive Desk Low Back Chair by Otto Zapf for Knoll","MR6592","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Zapf, Otto 
(1931- )","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Executive Desk Low Back Chair by Otto Zapf for Knoll 

United States 
1970`s","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 30"" x Depth 31"" x Height 26"" 
Seat Height >19""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage"
"15"" x 24"" Knoll Mobile Metal File Cabinet (2) Regular Drawers (1) File Drawer","MR6115","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","KNOLL","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Knoll Mobile Pedestal File Cabinet 

~Features~ 
Metal charcoal finish 
(2) Regular drawers 
(1) File drawer 
Chrome pull handle for mobility around the office 
Cabinet on casters","http://www.metroretrofurniture.com/images/pictures/dims.jpg","15"" Width x 24"" Depth x 26.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good vintage 
Minor scratches","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Shipping Terms Small ItemsRecommended shipping via DHL (130 girth) or BAX Global to your doorDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping QuoteWhen buying from ebay please do not use automatic calculated shipping Large Items (or multiples)Recommended shipping via BAX Global to your doorDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping QuoteWhen buying from ebay please do not use automatic calculated shipping Alternate Shipping Large Items (or multiples)Recommended Shipping via Blanket Wrap ShippingThe buyer is responsible for making arrangements directly with the carrier. The carrier determines shipping cost and time.OrRecommended shipping via Forward Air to the terminal nearest you (Crated, shipped and insured) Customer is responsible for pick up from terminalDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping Quote Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered)  Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000QUOTED FOR U.S. ONLY International ShippingWhen requesting international shipping rates, please allow Us 3 to 5 Days to Quote"
"In the Style of Warren McArthur Side Table Art Deco","MR6418","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Side Table

Features: 
>Two Tier Bar Server 
>Dark Laminated Top 
>Bent Tubular Chrome Base on Casters 

Very Modern And Useful Piece!","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 31"" x Depth 16"" x Height 16""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY","","null"
"42""x56"" Original Emily Hall Morse Fine Art Collage","MR6626","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Emily Hall Morse","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 42"" x Height 56""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good 
Age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend Blanket Wrap Shipping 
QUOTED FOR U.S. ONLY"
"Danish Vintage Slat Wood Coffee Table Bench","MR6457","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Danish Vintage Slat Wood Coffee Table Bench 

Danish Modern Coffee Table Slat Bench 
This style benche also makes a great coffee table 
Bench itself is tight and sturdy 
Wood constructed 
Tapered legs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 30"" x Depth 18"" x Height 16""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL or BAX Global to your doorWhen buying from ebay please do not use automatic calculated shipping Destination, Quantity, Dimensions and Weight of your Purchase Determine Price Quote
QUOTED FOR U.S. ONLY","","null"
"sold 6 ft Vintage Retro Machine Age Invincible Metal Desk","MR6013","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Invincible Metal Furniture","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Steel Age Invincible Metal Quad Leg Desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72.25"" Width x 36.25"" Depth x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via ForwardAir to the terminal nearest you for $200"
"soldVintage Glenn of California Side End Table","MR6688","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Glenn of California Side End Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Top Diameter 23.25"" x Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY","","null"
"sold Vintage Italian Style Wood Desk","MR6568","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Italian Style Wood Desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","38.5"" Width x 20"" Depth x 35"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Original Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.Price is quoted by Destination, Quantity, Dimensions and Weight of your Purchase.
QUOTED FOR U.S. ONLY","","null"
"(4) Mid Century Modern Danish Walnut G-Plan Side Chairs Dining Side Chairs Original Fabric Wood Frame~","MR6914","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","G-Plan","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Set Of 4 Midcentury Modern Danish Walnut G-Plan Side Chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","17.5"" Weight x 20"" Depth x 31"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL or BAX Global to your doorPrice is quoted by Destination, Quantity, Dimensions and Weight of your Purchase
QUOTED FOR U.S. ONLY"
"Mid Century Modern Italian Sputnick Chandelier Light","MR6095","","null","","null","","null","","null","","null"
"Knoll Pollock Executive 1258 Side Arm Chair Gray","MR6154","","null","","null","","null","","null","","null"
"Wayne Thiebaud Cake Poster For Renwick Gallery","MR6067","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Wayne Thiebaud is a major international artist whose works are in the collections of many of the world`s major museums. He was born in California in 1920, lived for some time in New York, and has for the past many years resided in San Francisco. He was one of the progenitors of Pop Art and paints in a representational style. He is best known for his images of food.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","This poster was commissioned by the Renwick Gallery in Washington, D.C. for its tenth anniversary in 1982. The Renwick is part of the Smithsonian Institution. The title is ""California Cakes"". This piece was excellently and expensively custom framed in acrylic for a corporate art collection.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","35"" x  23""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent for both the piece and the frame. There is no cracking or chipping to the frame.","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY"
"sold  Ft Mid Century Modern Wood Credenza Breakfront","MR6487","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5.5ft Mid Century Modern Wood Credenza Breakfront 

Paldao wood construction
This cabinet rests on a shiny chrome base and legs 2 opposing left side cabinets with double doors2 opposing right side cabinets with a Spacious Drawer
The Left Side Has Double Doors That Open To Storage Space. The Right Side Features Double Doors Opening To A Drawer And More Storage  Space.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 66.5"" x Depth 18"" x Height 24.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Age Appropriate Wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.
QUOTED FOR U.S. ONLY","","null"
"Vintage Modern Smoked Glass Chrome Chandelier","MR6514","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Smoked Glass Chrome Chandelier 

6 Arms with 3 glass globes each one 
Magnificent smoked glass; rectangular shaped 
Chrome finish that add modern appeal to any space","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Diameter 22.25"" x Height 12.5 with Chain 43.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL for $50.
QUOTED FOR U.S. ONLY","","null"
"(2) Vintage Solid Walnut Book Racks","MR6839","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Vintage Solid Walnut Storage Rack","http://www.metroretrofurniture.com/images/pictures/dims.jpg","25.5"" Width x 14"" Depth x 30"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL for $60
QUOTED FOR U.S. ONLY","","null"
"Sold Heywood Wakefield Dining Table (6) Side Chairs Set","MR6596","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Heywood-Wakefield","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Heywood Wakefield M197G Dining Table and M953A Chairs Set 

M197G DINING TABLE FEATURES: 
1948- 1955 
Most popular table with butterfly supports for drop leaves. 
Heywood- Wakefield`s top-of- the -line table and their longest table when fully opened. Its three boomerang legs and wing-supported drop leaves make it an unparalleled example of 1950s design. 
This table can be used against the wall with one leaf dropped. 
The raised leaves reveal an extremely animated design 
The ultimate in flexibility-a table for every occasion. 
With two leaves inserted; comfortable seating for ten people. 
The support for the center pedestal spans the telescopic track that enables the large expansion. The pedestal automatically finds the center when the table is fully open. 

M953A DINING CHAIR FEATURES: 
1954-1955 
Included is a set of six Haywood Wakefield M953A side chairs. 
Bent wood seat, wooden frame and striped fabric upholstered seat.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Table:","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Table- Excellent Newly Refinished 
Chairs- Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend Blanket Wrap Shipping 
QUOTED FOR U.S. ONLY"
"12Ft Zographos Alpha Wood Conference Dining Table","MR6943","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","ZOGRAPHOS","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Nicos Zographos

The world`s most singular, severely elegant collection of contemporary furniture has been created by Nicos Zographos. He has produced more than 300 kinds of products for thousands of spaces in America and Europe. Zographos is the last adherent to the strict aesthetic principles first defined by the European Bauhaus school, and he is very likely one of the last designers to manage his own manufacturing company. Within a business bounded by commercial constraints, his enduring values have significantly influenced both the style and the standards of the modern furniture industry. This piece carries the rounded corners, a recognizable Zographos element.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","12 Ft Zographos Alpha Wood Conference Dining Table   1960`s Design
 Features:This 3 Piece Two Tone Wood Top is Supported by a Single Rectangular Metal Piece and by 3 individual Four Star Alpha Designed Zographos Bases

PRICE IS FOR (1) TABLE","http://www.metroretrofurniture.com/images/pictures/dims.jpg","144"" Width x 54"" Depth x 28.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage"
"5 ft. Vintage Mid Century Modern Dining Table","MR6365","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5 ft. Vintage Mid Century Modern Dining Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60"" Diameter x 30"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY","","null"
"Vintage Mid Century Modern Wood Desk","MR6467","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Mid Century Modern Wood Desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 60"" x Depth 34"" x Height 30""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent- Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.
QUOTED FOR U.S. ONLY","","null"
"","MR6188","","null","","null","","null","","null","","null"
"sold 4/3/08 Vintage Industrial Shaw Walker Drafting Stool Restored","MR6861","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Shaw Walker Co","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Industrial Age Shaw Walker Drafting Stool","http://www.metroretrofurniture.com/images/pictures/dims.jpg","17"" Width x 18"" to 15.5"" Adjustable Depth x 37"" to 41"" Adjustable Height 24"" to 28"" Adjustable Seat Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Reupholstered","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via DHL for $80.
QUOTED FOR U.S. ONLY"
"5 1/2 ` Drexel Precedent Series by Wormley Dining Table","MR6718","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Drexel","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Edward Wormley
Wormley has pioneered in a broad field of design, he was one of those unique designers who was sensitive to the interplay involved in selling modernism and still preserving the nostalgic touch of intimacy, warmth and detail. Wormley attended the Art Institute of Chicago in 1926. After attending there he worked for Marshall Field`s Design Studio in 1930, and then a year later he began working for Dunbar. His collaboration with Dunbar made him a household name for decades. 
His first Dunbar chairs, produced in 1932, were reproductions of antique designs, but when they became popular Wormley augmented the set with new pieces to form a full line of furniture for almost every room in the house. He was given a contract under which he would produce two lines of furniture each year, one traditional and one modern. By 1944, however, the popularity of the modern line had eclipsed its counterpart and the traditional series was dropped. He opened his own office in New York a year later where he remained a consultant for Dunbar and contracted out his own designs. Wormley`s designs became a special mark of distinction and one can see the great care put into preserving the old with the new.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Features:Drop Leaf Supports(1) 12"" leafExtends to a 5.5ft Table Multifunctional 
Teak wood constructionThe ultimate in flexibility-a table for every occasion","http://www.metroretrofurniture.com/images/pictures/dims.jpg",">Width: 
32"" leaves down, 
54"" with leaves up, 
66"" with leaves up and extension in 
>Depth is 38"" 
>Height is 30"" 
(1) Extension is 12""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent 
The table will be refinished with no extra cost"
"(2) Mid Century Modern Low Stools Wood Base","MR6090","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair of Mid Century Modern Black Low Stools Cushions: Upholstered black vinyl White Stripe around the cushion Base: Wood BaseTapered Legs Retro Design!!!   These low stools can be use as coffee tables, side tables, informal table surface, to put your feet up or simply to sit on them!!!","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 15.5"" x Depth 13"" x Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL for $40 per stool
QUOTED FOR U.S. ONLY","","null"
"2-Vintage Double Fiber Glass Shade Table Lamp Iron Base","MR6628","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair Vintage Double Fiber Glass Shade Table Lamp Iron Base

An alluring design with a passion for spirit and innovation 
Lovely double shade lamp, giving it a delicate symmetry 
Beautiful ebonized iron finished 
This double shade lamp provides high quality illumination in your home 
Tan shade infuses gorgeous accent and ambient light into any room 
An ideal way to infuse the perfect ambience in bedrooms, living areas, and offices. 

This ad is for (2) double shade lamp","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 17.5"" x Depth 6.5"" x Height 16.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY","","null"
"(1) Brno Style Cantilever Leather Chair Restored","MR6790","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","3D International","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage 3D International Retro Custom New Black Leather Restored Chairs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","28"" Weigth x 33"" Depth x 21"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Upholstery> Excellent condition. Newly reupholstered","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Shipping via Forward Air to the terminal nearest youCustomer is responsible for pick up from terminal  QUOTED FOR U.S. ONLY International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered)  Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"Sold Knoll Wassily Marcel Breuer Leather Lounge Chairs","MR6877","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Marcel Breuer(1902-1981)
Marcel Lajos Breuer was born in Pécs, Hungary in 1902, and became one of the greatest architects and furniture designers of the 20th century. 
Breuer used new technologies and new materials in order to develop his ""International Style"" of work.
Breuer first studied art in Vienna, but was unhappy with the institution and found work at an architecture office. From 1920 to 1928 he was a student and teacher at Germany’s Bauhaus, a school of design where modern principles, technologies and the application of new materials were encouraged in both the industrial and fine arts.
After completing his studies at the Bauhaus, Breuer traveled to Paris, where he worked in an architect’s office. After a year he was appointed as head of the carpentry workshop at the Bauhaus. Breuer was given the title of ""young master"".","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Knoll Wassily Marcel Breuer Leather","http://www.metroretrofurniture.com/images/pictures/dims.jpg","31"" Width x 28"" Depth x 28"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"GF Office Furniture Aluminum Side Chair","MR6182","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","GF Office Furniture","http://www.metroretrofurniture.com/images/pictures/descript.jpg","GF Aluminum Armless Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","19"" width x 25"" depth x 30"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY"
"5.9 Ft Vintage Wood Metal Display Wall Unit Restored","MR6984","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5.9 Ft Vintage Wood Metal Display Wall Unit","http://www.metroretrofurniture.com/images/pictures/dims.jpg","47"" Width x 12.5"" Depth x 71.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Restored","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $300.","","null"
"1950s Vintage Knoll Art Metal Aluminum Arm Chair","MR6680","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Art Metal Construction Co.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","1950s Vintage Art Metal Aluminum Arm Chair 

Aluminum frame and legs with glides 
Original green upholstery in back and seat 
click here for color oac166
Plastic armrest","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 23"" x Depth 21"" x Height 33"" 
Seat Height 19""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage 
Age Appropriate Wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY"
"sold (1) Vintage Knoll Studio Maple Ricchio Chair","MR6875","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll Studio1990","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Linda & Joseph Ricchio (Linda: 1956- ) (Joseph: 1955- )","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage KnollStudio Ricchio Side Chair This Chair Won The Roscoe Award in 1991 Contoured lines and a comfortably scooped backGeometric Pattern UpholsteryGreat For Excecutive Environments >Price Per Chair<~Multiple Chairs Available With This Pattern~ Other Ricchio Chairs Available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21 3/4"" Width x 23 1/2"" Depth x 32 1/4""HeightSeat Height of 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"(2) Mid Century Modern All-Steel Side Arm Chairs","MR6175","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","All-Steel INC","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair of Mid Century Modern All Steel Arm Chairs Features: 2 chairs come in this set Upholstery >Original brown fabric Base > Chrome legs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23.25"" Length x 23"" Width x 33"" Height 
Seat Height 17.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you.
QUOTED FOR U.S. ONLY"
"sold 5 Ft Mid Century Italian Marble Ice Cream Carrara Top","MR6940","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5 Ft Mid Century Italian Marble Ice Cream Carrara Top","http://www.metroretrofurniture.com/images/pictures/dims.jpg","63.5"" Width x 36.5"" Depth x 31.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Marble> Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $300.
QUOTED FOR U.S. ONLY","","null"
"Knoll Pollock Executive 1258 Side Arm Chair","MR6146","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles Pollock 
Charles Pollock worked in George Nelson’s office after receiving a bachelor’s degree in industrial design from Pratt Institute. In addition to his work for Knoll, he has designed chairs for Thonet and Castelli. He is also a recipient of many awards including Pratt Institute`s 1991 Excellence by Design Award.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Knoll Pollock Executive 1258 Side Arm Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26.25"" Width x 27"" Depth x 31"" Height 
Seat Height> 17""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage Overall appearance and stability is very good. Scratches to shell seat back.The chrome has some pitting due to age (picture showing chrome condition not necessarily the same chair) Leather in very good condition, optional reupholster for $100 + cost of fabric or leather. Customer Supplies Material"
"Mid Century Modern (3) Seater Sofa Couch and Ottoman","MR6938","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Sofa Couch and Ottoman 

(3) Seater Sofa Couch and (1) Ottoman 
Light Wood Frame Detachable Cushions Upholstered in a Psychedelic Modern Fabric 
This Set Of Couch and Ottoman is Completely Modifiable, You Can Arrange Each One Of Its Components To Fit Your Necessities. 

Also Red Side Chair With Same Design Available (Photographed); Sold Separately","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Sofa: 
70"" Width x 29"" Depth x 32.5""Height 
Seat Height 18""
Ottoman: 
23"" Width x 20.5"" Depth x 13.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global 
QUOTED FOR U.S. ONLY","","null"
