product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"5ft Herman Miller Eames Oak Laminate Racetrack Dining Table","MR5419","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames
Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s.
Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5ft Eames Racetrack Dining Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60"" Length x 36"" Width x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good"
"Vintage Walnut Side End Table Mid Century","MR5132","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Lane","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Dia. 28x 20.25","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL $95
QUOTED FOR U.S. ONLY"
"Danish Modern Wood Slat Table Bench","MR5731","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Made in Yugoslavia","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Danish Modern Wood Slat Table Bench","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60"" Length x 18.25"" Width x 14"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent> Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global for $85
QUOTED FOR U.S. ONLY"
"(2) Stendig Eero Aarnio Viking Restored Lounge Chair","MR5660","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","STENDIG. FINLAND","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Eero Aarnio","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Stendig Eero Aarnio Viking Lounge Chair1960`s design This Chair is a Sufficient Size for Large MenProfessionally Upholstered Foam Rubber Over Flexible Plywood ShellLegs are Steel Tube in Bright Chrome","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23"" Width x 23"" Depth x 32"" HeightSeat Height> 17.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Vintage"
"","MR5224","","null","","null","","null","","null","","null"
"Pair Cassina Atelier International Side Chair","MR5998","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","ATELIER INTERNATIONAL LTD. CASSINA","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair (2) Atelier Cassina Side Arm Chair Cassina. The Italian company is the licensed manufacturer of furniture by Le Corbusier, Gerrit Rietveld, Charles Rennie Mackintoch, and Frank Lloyd Wright. Cassina`s former U.S. distributor was Atelier International.The mirror-finish chromed tubular steel frame is fluidly bent into a sinuous single-piece form, which gracefully supports the sitter while seemingly defying gravity.The manageable weight of the design also allows for use around dining and conference tables. This Ad is for a pair (2 chairs) we have 4 chairs available.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 23.5""x Depth 22""x Height 32.5"" Seat Height 17""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global for you $65.
QUOTED FOR U.S. ONLY"
"(2) Task Office Arm Chair","MR5799","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","The Hon Co.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(2) Hon Task Office Arm Chair Pneumatic Height AdjustmentAdjustable Back HeightBack Tilts Back SwivelBlack Fabric Upholstery This Ad is for the (2) Pair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","25"" Width x 22"" Depth x Height (min 32.5"" max 37.5"")","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global  for $80 per chair
QUOTED FOR U.S. ONLY"
"sold 5.5ft Knoll Style Ebonized Wall Hanging Credenza","MR5950","http://www.metroretrofurniture.com/images/pictures/designer.jpg","In the Manner of","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5.5ft Knoll Style Ebonized Wall Hanging Credenza","http://www.metroretrofurniture.com/images/pictures/dims.jpg","66"" Length x 12"" Width x 17"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent> Restored","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $200
QUOTED FOR U.S. ONLY"
"Enron Ken Lay`s Randolph & Hein Down Filled Sofa","MR5308","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Randolph & Hein","http://www.metroretrofurniture.com/images/pictures/designer.jpg","John Dickinson","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Ken Lay`s Sofa","","null","http://www.metroretrofurniture.com/images/pictures/dims.jpg","96"" Long x 40"" Deep x 32"" High"
"5` Round Black Granite Table Florence Knoll Base","MR5036","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5ft Round Granite Knoll Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60""dia x 29""H","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend Blanket Wrap Shipping for $300","","null"
"24"" x 18"" Peter Ruting Framed Giclee Print-Beyond","MR5752","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Peter Ruting 

Peter Ruting was born in Amsterdam on the 5th of November, 1938. There he studied at the Institute of Fine Arts and Crafts, nowadays called ""the Rietveld Academy"", and after his graduation in 1960 he worked as a freelance photographer. In 1968 he branched out and opened a studio in Amsterdam. All sorts of people found their way to him, bringing in a wide range of commissions. Advertising agencies, companies, and other organizations called on him, to photograph projects of increasing scale. Amongst the largest commissions where campaigns for banks, breweries, and the dairy industry. 

In the meantime, Peter Ruting felt a growing need to spend time on his own work. During the seventies, he decreased his commercial commitments, and concentrated more and more on his personal work. 
Around 1980 the balance shifted markedly in favor of the exploration of his own photography. Though the ground work had been ready for some time, the shift was a slow process. In 1983 Peter Ruting made his debut with results of his photographic explorations at the Canon Photo Gallery in Amsterdam. Since that day many exhibitions of his work have followed, both in the Netherlands and abroad. 

Though far less than in the past, Peter still takes on commissions, producing photography for annual reports, calendars, and business to business promotion.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Peter Ruting Giclee Print 

This is 1 of 7 prints that we have by Peter Ruting 

Title: Beyond 

Depicts what looks to be a 2-D Red Gem and a red rectangle 

Each print is framed in a silver frame","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Framed: 23.5"" x 18.25""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY"
"Vintage Mid Century Solid Wood 5 Drawer Dresser","MR5593","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Mid Century 5 Drawer Dresser Solid BeechSplayed LegsBronze pullsHead board/Foot board and Night Stands to Match","http://www.metroretrofurniture.com/images/pictures/dims.jpg","41"" Length x 20.75"" Width x 34"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Blanket Wrap Shipping ONLY Click here for other shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"(2) Vintage Herman Miller Protzman Side Arm Chairs","MR5719","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Peter Protzman","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(2) Vintage Herman Miller Protzman","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23"" Width x 24"" Depth x 32"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"24"" x 18"" Peter Ruting Framed Giclee Print-Sphere","MR5749","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Peter Ruting 

Peter Ruting was born in Amsterdam on the 5th of November, 1938. There he studied at the Institute of Fine Arts and Crafts, nowadays called ""the Rietveld Academy"", and after his graduation in 1960 he worked as a freelance photographer. In 1968 he branched out and opened a studio in Amsterdam. All sorts of people found their way to him, bringing in a wide range of commissions. Advertising agencies, companies, and other organizations called on him, to photograph projects of increasing scale. Amongst the largest commissions where campaigns for banks, breweries, and the dairy industry. 

In the meantime, Peter Ruting felt a growing need to spend time on his own work. During the seventies, he decreased his commercial commitments, and concentrated more and more on his personal work. 
Around 1980 the balance shifted markedly in favor of the exploration of his own photography. Though the ground work had been ready for some time, the shift was a slow process. In 1983 Peter Ruting made his debut with results of his photographic explorations at the Canon Photo Gallery in Amsterdam. Since that day many exhibitions of his work have followed, both in the Netherlands and abroad. 

Though far less than in the past, Peter still takes on commissions, producing photography for annual reports, calendars, and business to business promotion. 

Exhibitions from 1983 - today 
Canon Photo Gallery Amsterdam 
Nikon Foto Gallery Zürich 
Art Display Schiphol airport 
Galerie Daguerre Paris 
Photography Gallery Düsseldorf 
Museum Aemstelle Amstelveen 
FNAC Etoile Paris, Brussels, and more 
Singer Museum Laren 
Photographer`s gallery London 
Paule Pia Antwerp 
Museum Klooster Ter Apel 
Canon Photo Gallery Amsterdam 
Weston States Museum Santa Barbara, CA. 
Weston Gallery Carmel, CA. 
Galerie `t Pakhuys Naarden 
Galerie Bellamy Vlissingen 
Galerie Zur Stockeregg Zürich 
Rosa Spier Huis Laren 
Art Center Gooiland Hilversum 
Galerie Zur Stockeregg Zürich 
Frankfurter Kunstmesse Frankfurt 
Art Index Amsterdam 
DHV Amersfoort 
Holland Art Fair The Hague 
Galerie RUDOLFV, Amsterdam 


Kodak Rochester exhibited the collection ""The images of thought"". For publicity purposes the collection traveled around the world and was displayed at many locations.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Peter Ruting Giclee Print 

This is 1 of 7 prints that we have by Peter Ruting 

Unknown Title 

Depicts what looks to be a Sphere made of Stone or an Arial View of a Planet (buyers opinion), and a red circle 

Each print is framed in a silver frame","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Framed: 23.5 x 18.25","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY"
"5 Drawer Vintage Vertical Steelcase File Cabinet Gray~Multiple Cabinets Available~Price Per Cabinet~","MR5290","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Steelcase","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","5 Drawer Vertical Vintage Steelcase File Cabinet Features:Gray Vertical FilesName Plate HoldersMetal Handle Pulls with Thumb ReleaseThis Ad is for Legal Size Each File Cabinet is Sold As IsThese Can Be Restored for an additional Cost Multiple File Cabinets Available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","5 Drawer Legal Size> 18"" Width x 28.5"" Depth x 58.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good Vintage"
"sold 4/7/08 Vintage 1930s Marcel Breuer Bryn Mawr Birch Dresser","MR5605","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Marcel Breuer
Marcel Lajos Breuer was born in Pécs, Hungary in 1902, and became one of the greatest architects and furniture designers of the 20th century. 
Breuer used new technologies and new materials in order to develop his ""International Style"" of work. 
Breuer first studied art in Vienna, but was unhappy with the institution and found work at an architecture office. From 1920 to 1928 he was a student and teacher at Germany’s Bauhaus, a school of design where modern principles, technologies and the application of new materials were encouraged in both the industrial and fine arts. 
After completing his studies at the Bauhaus, Breuer traveled to Paris, where he worked in an architect’s office. After a year he was appointed as head of the carpentry workshop at the Bauhaus. Breuer was given the title of ""young master"".","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Breuer Bryn Mawr Dresser 

1930s Design

(4) drawers with recessed oval pulls 
Top drawer features organization dividers 
On plinth base
Birch wood 
Stenciled ""Rhoads"" on back 

Original Finish 

Commissioned for the Rhoads Dormitory at Bryn Mawr College in Pennsylvania 

Desk was conceived in 1937 when Breuer received his first American commission with Bryn Mawr College. 
The design was a continuation of the work he had been pursuing in Europe, most notably with Isokon Furniture in England. 
The pioneering use of plywood in the construction of these modern classics influenced the fledgling group of American designers who carried the technique further after the War. 


Matching Breuer Bryn Mawr Desk Available in a separate ad","http://www.metroretrofurniture.com/images/pictures/dims.jpg","50"" Width/Length x 25"" Depth x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Original Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $200."
"Vintage Steel Lectern Stand up Desk","MR5486","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Confair Wilkhahn","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Steel Lectern/Stand up Desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","20"" Length x 18"" Width x 45"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global for $80
QUOTED FOR U.S. ONLY"
"Vintage Oak Architectural Drafting Flat File Cabinet","MR5240","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Architectural Flat File Cabinet 

Features:","http://www.metroretrofurniture.com/images/pictures/dims.jpg","45.75"" Width x 34.25"" Depth x 13.75"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","FORWARD AIR to the terminal nearest you $175","","null"
"SOLD (2) Cassina Frank Lloyd Wright Barrel Dining Arm Chairs","MR5592","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Made for Cassina by Atelier International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Frank Lloyd Wright He believed that ""Every chair must be designed for the building it will be in.""","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Side Armchair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21"" Width x 22"" Depth x 32"" HeightSeat Height> 16""Armchair Height> 24.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good VintageUpholstery> 2"" indentation pictured aboveWood Frame> a few nicks in wood"
"Vintage Herman Miller Eames Fiberglass Shell Chair RED","MR5202","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames

Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s.

Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Eames Red Fiberglass Side Shell Chair 

1950-1953 Design 
Zenaloy (plastic resin reinforced with fiberglass) shell 
Universal base; 4-star cast-aluminum caster base","http://www.metroretrofurniture.com/images/pictures/dims.jpg","18.5"" Wide x 22"" Deep x 31 3/8"" High
Seat Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage. Age appropriate wear."
"Vintage Herman Miller Eames RosewoodTable SOLD","MR5853","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames 

Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eames molded plywood furniture. The influential architectural critic Esther McCoy called their molded plywood chair ""the chair of the century"". Soon production was taken over by Herman Miller, Inc., who continues to produce the furniture in the United States to this day. Another company, Vitra International, manufactures the furniture in Europe. Charles and Ray Eames continued to create new furniture designs into the 1970s. 

Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O’Hare Airports. This Tandem Sling Seating is still in use in airports around the world today","http://www.metroretrofurniture.com/images/pictures/descript.jpg","9 Ft Herman Miller Racetrack 
Designed By Charles and Ray Eames 
1964 Design","http://www.metroretrofurniture.com/images/pictures/dims.jpg","108.25"" Length x 54"" Width x 28"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good"
"","MR5136","","null","","null","","null","","null","","null"
"Italian Ottoman Mid Century Modern","MR5217","","null","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Ottoman: Length25x Depth17x Height18","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good (sleight scratches on top of ottoman)"
"sold Herman Miller Chadwick Stumpf Aeron Chair Size B Loaded","MR5123","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Don Chadwick & Bill Stumpf","http://www.metroretrofurniture.com/images/pictures/descript.jpg","FULLY LOADED Size B Aeron Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Size B is best for the sizes in height between 5`6"" to 6`6"" & weight between 140 - 270 lbs. 

26""W X 22""D 
Height: min-38"" max-43.5"" 
Seat Height: min-15"" max-20.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Condition"
"Vintage Herman Miller Chadwick Soft Seating Lounge Mod","MR5502","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Don Chadwick","http://www.metroretrofurniture.com/images/pictures/descript.jpg","CHADWICK MODULAR SEATING FOR HERMAN MILLER1970`s twenty-two pieces.This fully upholstered, molded foam module has a black molded base.  Modules link together in any combination.  22 sectionsNote Dimensions-there are two sizesNote: The variance in color in the pictures is due to light and shadow not upholstery. Fabric is most similar to detail shots. One section of the sofa is an accent piece and upholstered in different fabric, as is indicated by the final picture. Following are references to the Ebay on-line color chart that will show the color: oac465 (click here to see color chart)The accent piece is a different fabric: oac44 (click here to see color chart)","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Two Sizes:Width 28""x Depth 31""x Height 28""Width 26""x Depth 31""x Height28""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
"Belschner General Fireproofing Wood Dining Table","MR5270","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","GF Furniture Systems","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Andrew Belschner","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Belschner General Fireproof Wood Dining Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","41.5"" Diameter x 28.25"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
"Bang & Olufsen Beosystem AV7000 Surround Sound System","MR5566","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Bang & Olufsen","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Beosystem AV7000 

1993 

Was designed to work together with Beolink 1000 
However, both the Beolink 5000/ the Beolink 7000 remote control terminals could be used but with minor restrictions 

Unit delivers Dolby Pro-Logic Surround Sound 

AV7000 codes & Beomaster AV7000 Specifications 

Beosystem AV7000 is the top unit seen in pictures above 
2nd unit being sold in a separate ad","http://www.metroretrofurniture.com/images/pictures/condit.jpg","We have no connections for this unit so we have know way of testing. 
Can Power On 
Being Sold As Is","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL","","null"
"Jens Risom Cane Back Side Arm Chair (4) Available","MR5463","","null","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Jens Risom Cane Back Arm Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21x 20x 30 Seat Height18","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
"","MR5183","","null","","null","","null","","null","","null"
"6ft Vintage Danish Style Credenza Breakfront","MR5887","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6ft Vintage Danish Style Credenza Breakfront","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" Length x 18.25"" Width x 30"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $200
QUOTED FOR U.S. ONLY","","null"
"(2) Tulip Chairs American Chrome Steel Leather Wrap Arm","MR5165","","null","","null","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","http://www.metroretrofurniture.com/images/pictures/dims.jpg","W21.5x D24x H31.5 SH19","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
"(1) Vintage Italian Side Chair","MR5541","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Vintage Italian Side Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","23"" Width x 29"" Depth x 31.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Upholstery> Very Good Vintage Original Upholstery","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","$125 BAX Global to your doorQUOTED FOR U.S. ONLY  International Shipping  When Ordering Out Of U.S. Please Give Us 3 to 5 Days on Shipping Quote Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"sold  Enron Solid Wood Book Case","MR5684","http://www.metroretrofurniture.com/images/pictures/descript.jpg","4`.5"" Enron Book Case","http://www.metroretrofurniture.com/images/pictures/dims.jpg","54.25"" Length x 15"" Width x 32"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent> Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend crate shipping via ForwardAir to the terminal nearest you for $200
QUOTED FOR U.S. ONLY","","null"
"1960s Vintage Mouille Style 6 Dual Light Ceiling Lamp Bronze","MR5328","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Devine Lighting","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6 Dual Light Ceiling Lamp 
In the manner of Serge Mouille

1960s Design
Cone shape fixtures 
Aluminum; white powder coated 
Large bronze ring 
Cords for high ceilings 

Possibly custom made by Devine Lighting for the Baptist Church in Sharpstown, Houston Tx.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","35.5 in. Diameter x 14.5 in. High","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","$125 to your doorQUOTED FOR U.S. ONLY  International Shipping  When Ordering Out Of U.S. Please Give Us 3 to 5 Days on Shipping Quote Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"6` 5"" Vintage Leopold Wood Desk","MR5693","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Leopold Company","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6` 5"" Vintage Leopold Wood Desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","78"" Length x 33"" Width x 30"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent> Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend Blanket Wrap Shipping 
QUOTED FOR U.S. ONLY"
"Russel Wright Conant Ball Modernmates Hutch Buffet","MR5864","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Conant Ball","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Russel Wright
Russel Wright first began at the age of 30 to design 60 pieces of furniture for Heywood-Wakefield Furniture Company. These items were sold at Bloomingdale`s and were marketed with rugs, curtains, lamps and accessories all designed by Russel Wright. This was 1934 and marked the first offering of coordinated mass produced home furnishings ever created by 1 designer. 
In 1935 Russel Wright contracted with Conant Ball Company to produce American Modern. A solid maple line of furniture, it was an instant hit. It was offered in 2 finishes, a natural unstained finish Russel and Mary dubbed blonde and a reddish stained maple. This line was the first solid maple, blonde finished furniture of modern design ever to be produced. In 1949 a later line called Modernmates/American Modern was produced offering eight various birch finishes designed by Russel Wright
A vice president of Macy`s said in 1938, that this line was the most successful ever carried by Macy`s, whether traditional or modern.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","MODERNMATES BY CONANT BALL 
TWO PIECE HUTCH American Modern Beautiful 
Brushed Birch Hutch In 1949 Birch Was Offered In Eight Birch Finishes In The Modernmates/American Modern Line Original Light Natural Birch FinishTop Hutch Has Two Sliding  Opposing Wicker Front Doors with Interior Shelving
 Bottom Buffet Has Two Utensil Drawers and One Very Spacious Single No Handled Drawer and Four Cabinet Doors with Interior Shelving (Small Edge for Opening) Three Plane Construction: Front edge of top and ends are in one planeRails around drawers are back 3/8"" in a second planeDrawer fronts project 5/8"" in a third planeThis construction eliminates necessity for drawer pulls, gives extra space to drawers, and adds a very interesting pattern of light and shade
Similar items available By Conant Ball and Russel Wright  Information found in "" collector`s Encyclopedia of Russel Wright 3rd Edition by Ann Kerr","http://www.metroretrofurniture.com/images/pictures/dims.jpg","54"" Length x 18.5"" Width x 64.25"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent"
