product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"(2) Mario Bellini Italian Cassina Arm Chair Red Velvet","MR7972","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","The Italian company is the licensed manufacturer of furniture by Le Corbusier, Gerrit Rietveld, Charles Rennie and Mackintoch. Cassina`s former U.S. distributor was Atelier International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Mario Bellini 
Mario Bellini was born in 1935 and graduated in 1959 at the Politecnico di Milano. He lives and works in Milan. His activities range from architecture and urban design to furniture and industrial design. His fame as a designer dates from 1963. Many of his designs are now in the Permanent Collection of the Museum of Modern Art in New York. Since the 1980s he has worked chiefly as an architect in Europe, United Arab Emirates, Japan, USA and Australia. Himself an avid art lover and collector, he is also well known as an art exhibition designer.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Italian Cassina Mario Bellini Red Velvet Lounge Chair 
Features: 1970`s Italian DesignProfessionally Reupholstered, Original Leather Trim","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Arm Chair: 
Width 30"" x Depth 30"" x Height 30"" 
Seat Height 18.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent- Professionally Reupholstered"
"1.5ft Vintage Walnut Pedestal Side End Table","MR7530","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Walnut Pedestal Side Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","18"" Width x 18"" Depth x 21"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent- Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Shipping Terms Small ItemsRecommended shipping via DHL (130 girth) or BAX Global to your doorDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping QuoteWhen buying from ebay please do not use automatic calculated shipping Large Items (or multiples)Recommended shipping via BAX Global to your doorDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping QuoteWhen buying from ebay please do not use automatic calculated shipping Alternate Shipping Large Items (or multiples)Recommended Shipping via Blanket Wrap ShippingThe buyer is responsible for making arrangements directly with the carrier. The carrier determines shipping cost and time.OrRecommended shipping via Forward Air to the terminal nearest you (Crated, shipped and insured) Customer is responsible for pick up from terminalDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping Quote Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"32"" Square Vintage Walnut Coffee Table","MR7354","http://www.metroretrofurniture.com/images/pictures/descript.jpg","32"" Square Vintage Walnut Coffee Table 
Walnut Construction 
A Simple And Classic Design","http://www.metroretrofurniture.com/images/pictures/dims.jpg","32"" Width x 32"" Depth 17"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent- Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL or BAX Global to your doorWhen buying from ebay please do not use automatic calculated shipping Destination, Quantity, Dimensions and Weight of your Purchase Determine Price Quote
QUOTED FOR U.S. ONLY","","null"
"Vintage Coat Rack J. Ball Studland 1939 Custon Made","MR7215","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Mr. J Ball","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage J Ball Studland High Wycombe Coat Rack","http://www.metroretrofurniture.com/images/pictures/dims.jpg","20"" Width x 20"" Depth x 75"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global to your door OrBlanket Wrap ShippingPrice is quoted by Destination, Quantity, Dimensions and Weight of your Purchase.
QUOTED FOR U.S. ONLY"
"Vintage Danish Two Tier Rosewood Woven Cane Side Triangle Table I.B. Kofod Larsen","MR7650","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Two Tier Rosewood Cane Side Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26"" Width x 26"" Depth x 17"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent >Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","$100 BaxGlobal  Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) QUOTED FOR U.S. ONLYInternational Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Vintage Waste Basket Trash Can Walnut Refinished","MR7083","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","WALNUT","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Wastebasket. 
To complement and complete any office or house. 
Constructed of quality walnut. 
Two tone walnut.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","11.5"" Width x 11.5"" Depth x 14.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent- Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL
QUOTED FOR U.S. ONLY"
"6ft Vintage Herman Miller Eames Rosewood Table","MR7654","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames
Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. The influential architectural critic Esther McCoy called their molded plywood chair “the chair of the century”. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International, manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s.
Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","6 Ft Herman Miller Racetrack 
Designed By Charles and Ray Eames","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" Width x 42"" Depth x 28.2"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Top >Excellent refinished 
Base >Very Good. Age Appropriate Wear"
"Mid Century Modern California Vernonware Organdie Setting for 8 Dinnerware SOLD","MR7821","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Vernonware","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century California Vernonware Dinnerware Organdie Plaid Design","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Pitcher> 2 Pint","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","FREE SHIPPING via Forward Air to the terminal nearest you (Crated, shipped and insured) Customer is responsible for pick up from terminalDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping QuoteClick here for other shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) QUOTED FOR 48 U.S. STATES ONLYInternational Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"sold Vintage Exotic Recaro Racing Lounge Beige Leather Chair","MR7170","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Recaro","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Exotic Recaro Racing Lounge Beige Leather Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21.5"" Width x 31"" Depth x 45"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Upholstery> Very Good Original Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via BAX Global Price is quoted by Destination, Quantity, Dimensions and Weight of your Purchase.
QUOTED FOR U.S. ONLY"
"(1) 7 Ft Mid Century Knoll Bill Stephens Oak Credenza~Free Shipping~","MR7002","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Bill Stephens","http://www.metroretrofurniture.com/images/pictures/descript.jpg","7 Ft Mid Century Modern Bill Stephens Oak Credenza Breakfront","http://www.metroretrofurniture.com/images/pictures/dims.jpg","84.25"" Width/ Lenght x 22.5"" Depth x 27"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"(2) Mid Century Modern Jens Risom Walnut Credenza","MR7913","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Office Suites, INC","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Jens Risom
Jens Risom emigrated from Europe to the U.S. when he was just 23 years of age. Like other Scandinavian designers such as Josef Frank and Kaare Klint, Risom continued to honor tradition in modern design, combining old and new in highly original ways. 
Jens Risom`s career has spanned nearly sixty years. He began his study of design in the Copehagen workshop of Kaare Klint in 1935 and joined Ernst Kuhn`s architectural office in 1938, where he designed furniture and interiors. In 1939, Risom emigrated to the U.S. and in 1941 designed the first chair manufactured by Knoll. Risom described the chair as ""very basic, very simple, inexpensive, easy to make."" The chair was constructed with a birch wood frame and, because of wartime materials constraints, cheap but strong army surplus webbing and has inspired countless imitations. 
Risom continued to create simple, well-crafted modern furniture with Knoll and George Jensen, but established his own design studio, Jens Risom Design, in 1946. The studio was acquired by Dictaphone in 1970 and in 1973, Risom became chief executive of Design Control, a Connecticut based design consultancy. 
In the 1970`s, he acted as a trustee of the Rhode Island School of design. Now in his eighties, Jens Risom continues to be active and his work continues to reflect the Danish approach to modernism, with its emphasis on traditional values and the human need for warmth, beauty and simplicity. Modern American design owes much to his unfailing sense of proportion, commitment to practicality and insight into the forms of modern living.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair Mid Century Modern Walnut Credenza Cabinet Set

Walnut construction 
(1) regular size drawer 
(1) file drawer 
Cabinet door with interior shelf 

Note: two configurations come in this set","http://www.metroretrofurniture.com/images/pictures/dims.jpg","39"" Width x 19.75"" Depth x 29.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age Appropriate Wear"
"(1) Vintage Herman Miller Eames Shell Armchair Brown ~ Choose Your Base","MR7736","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames

Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s.
Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(1) Eames Brown Fiberglass Armchair with Your Choice of Base 

1948 Design 
Brown vinyl and fabric upholstery, off-white molded fiberglass-reinforced shell with black rubber trim edge Base> Your choice of base Please note some bases have additional cost 
1) Herman Miller 4-legged chromed legs No additional cost (not photographed) 
2) Herman Miller Aluminum with or without Casters Base No additional cost  (photographed with the shell)
3) Modernica Eiffel Tower Base No additional cost 
4) Modernica Low Rod Base No additional cost 5) Modernica Wooden Rocker Base Additional $40 for each base6) Modernica Dowel Base Additional $80 for each base7) Modernica Dowel Barstool Base Additional $306 for each base
Please specify base when ordering
PRICE INCLUDES (1) CHAIR WITH YOUR CHOICE OF BASEPlease note some bases have additional cost  Other Colors Available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width x 25"" Depth x 22"" Height 31.25"" 
Seat Height 17.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age appropriate wear"
"Herman Miller Time Life Office Executive Chair Leather","MR7839","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames
Charles and Ray married in 1941 and moved to California where they continued their furniture design work with molding plywood. During the war they were commissioned by the Navy to produce molded plywood splints, stretchers and experimental glider shells. In 1946, Evans Products began producing the Eameses` molded plywood furniture. Their molded plywood chair was called ""the chair of the century"" by the influential architectural critic Esther McCoy. Soon production was taken over by Herman Miller, Inc ., who continues to produce the furniture in the United States to this day. Another company, Vitra International , manufactures the furniture in Europe. The Eameses continued to create new furniture designs into the 1970s.
Examples include the molded plastic or fiberglass chairs from the early 1950s and the famous Lounge Chair and Ottoman from 1956. Sturdy, comfortable and elegant office furniture was created in the 1960s, as well as seating designed for Dulles and O`Hare Airports. This Tandem Sling Seating is still in use in airports around the world today.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Herman Miller Time Life Office Executive Chair 

The Time Life Office Executive Chair is Made of High Quality Materials 
Aluminum Base and Frame 
Upholstery original black leather with black fabric seat 
Deep Cushions and Padded Arms 
Swivel and Tilt Mechanism 

This ad is for (1) chair; 
________________________________________________________________ 
Originally designed in 1960 for the lobby of the Time-Life Building in New York, this padded leather swivel chair is also known as the ""Bobby Fischer,"" because he used it in the World Chess Championship in Reykjavik in 1972. Chess master Bobby Fisher insisted on settling into one of these chairs while he competed in the World Chess Championship in Reykjavik. When his opponent, Boris Spassky, admired it Herman Miller had one flown in for the Russian chess master as well","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26.5"" Width x 29.5"" Depth x 35.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age Appropriate Wear"
"8ft Vintage Mid Century Modern Mirrored Dining Table","MR7412","http://www.metroretrofurniture.com/images/pictures/descript.jpg","8ft Vintage Mid Century Modern Mirrored Dining Table 

Features:","http://www.metroretrofurniture.com/images/pictures/dims.jpg","96"" Width x 36"" Depth x 29.25"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Recommended shipping via Forward Air to the terminal nearest you for $400(Crated, shipped and insured) Customer is responsible for pick up from terminalDestination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping Quote Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) QUOTED FOR U.S. ONLYInternational Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"(2) Mid Century Knoll Hannah Morrison Side Tables","MR7270","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","KNOLL","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Hannah, Bruce(1941- ) USABruce Hannah received an industrial design degree from Pratt Institute, New York. He established his own design office in 1976 after collaborating with Andrew Morrison. He has served as chairman of Pratt`s Graduate Department of Industrial Design. Morrison, Andrew(1939- ) USAAndrew Morrison studied at Pratt Institute. He has collaborated with designer Bruce Hannah and taught at Pratt Institute.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Knoll Hannah & Morrison Side Tables","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26"" Width x 26"" Depth x 16"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage"
"(2) 30s 40s Vintage Leather Wood Arm Chairs Set","MR7151","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair 30s 40s Leather Wood Arm Chairs Set 
Vintage 
Wood Frame and Legs 
Leather Upholstered Cushions 
(2) Chairs Come In This Set","http://www.metroretrofurniture.com/images/pictures/dims.jpg","25"" Width x 25"" Depth x 35"" Height 
Seat Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good- Vintage 
Showing Signs Of Age 
Reupholstery Extremely Recommended 
(Not Included On The Price)","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL or BAX Global to your doorPrice is quoted by Destination, Quantity, Dimensions and Weight of your Purchase
QUOTED FOR U.S. ONLY","","null"
"6ft Mid Century Modern Burl Desk Refinished","MR7854","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Burl Desk 

~Features~","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" Length x 30"" Depth x 30"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","$225 shipping via Forward Air to the terminal nearest youCustomer is responsible for pick up from terminal  QUOTED FOR U.S. ONLY International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered)  Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Vintage Artwork Crafted Shadow Slag Glass Box","MR7683","http://www.metroretrofurniture.com/images/pictures/descript.jpg","SALE! 20% OFF Original Price","http://www.metroretrofurniture.com/images/pictures/dims.jpg","12"" Width x 3"" Depth x 13""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Shipping Terms Small ItemsRecommended shipping via USPS to your door for $25Destination, Quantity, Dimensions, Fuel Cost and Weight of your Purchase Determine Shipping QuoteWhen buying from ebay please do not use automatic calculated shipping Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered)  QUOTED FOR U.S. ONLYInternational Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"sold Bronze leopard As Nubian Tribute Sculpture Rekhmira ~Sculpture~","MR7020","http://www.metroretrofurniture.com/images/pictures/descript.jpg","1.75 Ft Vintage Marble Bronze ""A Leopard As Nubian Tribute, Eighteenth Dynasty"" Sculpture","http://www.metroretrofurniture.com/images/pictures/dims.jpg","21.5"" Width/ Length x 11"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL or BAX Global to your doorPrice is quoted by Destination, Quantity, Dimensions and Weight of your Purchase.
QUOTED FOR U.S. ONLY","","null"
"sold Vintage Teak (4) Bookshelves Open","MR7074","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage bookcase with shelves. 
Four separate storage compartments for books. 
Open Face Laminate Bookcase with 2 Adjustable Shelves. 
Simple and Sturdy Design. 
This ad is for (1) Bookcase; Multiple Available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","40"" Width x 13"" Depth x 30.25"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good- Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL or BAX Global to your doorPrice is quoted by Destination, Quantity, Dimensions and Weight of your Purchase
QUOTED FOR U.S. ONLY","","null"
"90"" Knoll Mourgue Pascal Conference Dining Table","MR7774","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","KNOLL","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Pascal Mourgue
Pascal Mourgue had been a wood sculpture student at L’Ecole Boulle and pursued his interest in design and interior architecture at L’Ecole Nationale des Artes Decoratifs in his native France. In 1985, he developed the Pascal table system of conference tables, designed to be easily and attractively combined and interchanged to suit new commercial needs, especially those of the emerging home office. Lauded for his modern yet timeless style, Pascal Mourgue’s product designs for both home and office illustrate his belief that utility and fine art are not mutually exclusive. A consummate artist, Mourgue’s designs extend well beyond the realm of furniture to include sailboats; crystal, glass and ceramic objects; showrooms and houses.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","90"" Knoll Mourgue Pascal Conference Dining Table
1985 Design
Ebonized walnut top; bullnose edge; 1 1/8"" thick 
PVC-T edge 
Extruded aluminum legs","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Table>90""Length x 48.5""Width x 28.5""Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage 
Age appropriate wear"
"sold Vintage Knoll Warren Platner Wire Side Table","MR7491","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Warren Platner
Architect and designer Warren Platner (1919-) was born in Baltimore and graduated from the Cornell University School of Architecture in 1941. He got his professional start working in some of the most prominent and interesting architecture practices in the country. Between 1945 and 1950 he worked for Raymond Loewy and I.M. Pei. He was a part of Eero Saarinen`s office from 1960-65, participating in the designs for the Dulles International Airport in Washington D.C., the Repertory Theater at Lincoln Center and several dormitories at Yale University. It was after this extensive exposure to many innovative modern designers of the period, and having gathered a great deal of experience, that Platner opened his own office, Platner Associates, in Connecticut in 1967. 
Platner designed other office furniture and was also involved in a number of large architecture and interior design commissions in which he was often responsible for details down to the dishes and textiles, in addition to the furniture and textiles.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Platner Wire Side Occassional Table 

1966 Design 

Glass Insert Top 
Nickel Plated Steel Wire Rod Base 
(2) Side Tables Available Price Per Table","http://www.metroretrofurniture.com/images/pictures/dims.jpg","16"" Diameter x 18"" High","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Condition"
"(3) Set Vintage Wicker Iron Stools","MR7068","http://www.metroretrofurniture.com/images/pictures/descript.jpg","(3) Set Vintage Wicker Iron Stools","http://www.metroretrofurniture.com/images/pictures/dims.jpg","15.5"" Width x 13"" Depth  x 18.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via DHL","","null"
"Pair of Diamond Chairs By Harry Bertoia For Knoll","MR7272","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Harry Bertoia","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Original Knoll Bertoia Full Cushion and Black Diamond Chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Width 33.5"" x Depth 28"" x Height 30.5"" 
Seat Height 16""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage
Near New Condition"
"Vintage Outdoor Set Iron Folding Table & Chairs- France 1890s","MR7690","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Patio Set Iron Table & Chairs

~Features~
Sturdy White Lacquered Iron Frame","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Table> 32"" Width x 19"" Depth x 28"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good Vintage. Age Appropriate WearWear On Frame & Wood (Some pitting & scratches)Sturdy","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click the bus below for shipping options

  Preparation, Timing and Shipment Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered)  QUOTED FOR U.S. ONLYInternational Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to Quote Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"(1) Knoll Don Petitt 1105 Side Chair Bent Oak Wood Blue","MR7641","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Don Petitt

After studying at the Institute of Design and working in the office of George Nelson, Petitt joined the Knoll design development group in 1952. For his first two years, he worked with Harry Bertoia developing welding fixtures for his metal furniture collection. After assisting Eero Saarinen for three years, Petitt spent his time researching laminated and bent wood processes. In 1965, the 1105 chair was introduced. During his time with Knoll, he also maintained his own New York-based freelance design office.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","1105 Side Chair Designed by Don Petitt for Knoll 

Bent-wood oak frame with lacquer finish 
Upholstery is foam bonded to formed metal seat & back 
Glides are nylon tack 
Blue geometrical patterned fabric upholstery on seat & back","http://www.metroretrofurniture.com/images/pictures/dims.jpg","22.25"" Width x 25"" Depth x 31.5"" Height 
Seat Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage 
Age appropriate wear"
"Herman Miller Gilbert Rohde Walnut Chest of Drawers","MR7827","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Gilbert Rohde 
Designer Gilbert Rohde (1894-1944) was born and raised in New York, the son of a cabinetmaker. He left high school to pursue a variety of jobs, landing a short stint at a local paper, the Bronx News, drawing political cartoons. In 1923 he turned the experience into a job as an illustrator at the Abraham & Strauss department store. Inspired by a trip to the Paris Exhibition in 1925, Rohde began designing furniture and his early work was sold at Lord & Taylor. An exuberant modernist, his pieces gleaned simplicity and rationalism from Bauhaus design and a sense of form and ornamentation from Art Deco. He worked predominantly in Bakelite and chrome, the materials that made up the visual vocabulary of the period. 
Between 1927-28 Rohde designed the interiors for Avedon fashion stores, where his wife was part of the advertising team. Heywood-Wakefield of Massachusetts began picking up his designs in 1930, with a bentwood chair being one of their most successful pieces. Restless for a more substantial opportunity, he went west to Grand Rapids, Michigan where companies like John Widdicomb and Herman Miller had turned the city into a hub of furniture design and manufacturing. Rohde attracted the interest of Herman Miller and began designing for them in 1931. The company had been making traditional pieces and historical reproductions and was close to bankruptcy when they accepted Rohde`s modern work in a last ditch attempt to stay afloat. Apparently the miracle they needed, Rohde convinced them that modernism was the reigning style and proved it with his designs for bedroom furniture shown at the 1933 Chicago World`s Fair. Fortified by their updated image, Herman Miller had Rohde design entire sets for living and dining rooms and began making plans to halt their production of traditional pieces. Rohde designed a popular line of modular office furniture for Herman Miller, and they would later reintroduce the bentwood chair he made for Heywood-Wakefield. He also acted as the Design Director for several years.
During his tenure with Herman Miller Rohde was also pursuing a number of outside projects. He made a line of chrome chairs for the Troy Sunshade Company in 1933 and also worked some with Thonet. His designs were exhibited at the show of Machine Art at the MoMA in 1934 as well as at the Art and Industry show inside New York`s RCA building. In 1939 he exhibited work at the New York World`s Fair. He acted as the director of the Design Laboratory, also in New York, from 1935-38, and was the head of industrial design at the NYU School of Architecture from 1939-43.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Chest of drawers made by Herman Miller designed by Gilbert Rohde 

Model #4203 
Walnut construction 
(5) graduated drawers","http://www.metroretrofurniture.com/images/pictures/dims.jpg","24.25"" width x 17"" depth x 42"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage 
Age appropriate wear"
