product,MR_id,field-1-label-src,field-1-value,field-2-label-src,field-2-value,field-3-label-src,field-3-value,field-4-label-src,field-4-value,field-5-label-src,field-5-value
"12ft Herman Miller Eames Walnut Laminate Conference Table SOLD","MR10987","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles and Ray Eames","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","http://www.metroretrofurniture.com/images/pictures/dims.jpg","12ft width x 54"" depth x 28.5"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good Vintage 
Age Appropriate Wear"
"Vintage Florence Knoll Oak Partners Desk","MR10187","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Florence Knoll","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Partners Desk by Florence Knoll USA
1960`s
Oak partners desk with large rectangular top with inset drawers on opposing sides.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" width x 38"" depth x 28.5"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent Restored"
"(12) Vintage Knoll Max Pearson Executive Arm Chairs Set SOLD","MR10648","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Max Pearson 
Max Pearson was educated at the University of Michigan School of Design, and the School of American Crafts in Rochester, New York. He joined the Knoll design and development team in 1950, and designed the 46S in 1961 and executive seating in 1968. Pearson also developed many major Knoll products until he left in 1970. His attention to detail and strong sense of proportion lend a straightforward quality to his designs.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Set of 12 Chairs from The Pearson Collection Executive Seating","http://www.metroretrofurniture.com/images/pictures/dims.jpg","25.25"" Width x 24"" Depth x 35"" Height 
Seat Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Fabric >Poor"
"Art Deco Gilbert Rohde Heywood Wakefield Console Table Expands to a Dining Table","MR10771","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Heywood Wakefield","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Gilbert Rohde 
American, 1894-1944 
It was 1930, and Gilbert Rohde had a problem: he was full of fresh new ideas about furniture design but he couldn`t convince any of the traditional manufacturers to take them on. 
Then he met D. J. DePree who had also a problem: his company, Herman Miller, needed a major shot in the arm if it was going to survive. 
Rohde told DePree that his new ideas made sense for the changing times and for the growing number of people who were living in apartments and smaller houses. “This calls for a different kind of furniture,” 
he said. 
A deal was struck, and thus began a relationship that would lead Herman Miller into an exciting and challenging new era. `You’re not making furniture anymore, “Rohde told DePree. 
“You’re providing a way of life.” 
Disdaining ornamentation that often covered up shoddy workmanship, Rohde espoused clean, simple, honest designs. To accommodate smaller living spaces, he created furniture with dual purposes: a card table that turned into a dining table, a settee that folded back into a bed, tables (“rotorettes”) that housed books and other items on rotating shelves. He loved this idea of interchangeability, demonstrated most notably in his Living-Dining Group - individual pieces that could go in either place or a radical departure from the standard living or dining room “suites” purchased at the time. 
And with the introduction of Rhode’s Executive Office Group, the company entered the office furniture market.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","An Art Deco table designed by Gilbert Rohde and made by Heywood Wakefield in the 1930’s. The flip top design allows it to be used as a console table when closed or a dining table when open.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Closed 50” wide x 15” deep x 30” high 
When opened 50” long x 30 “ wide x 30” high.","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage condition."
"9ft Vintage John M for Heltborg Møbelfabrik Danish Rosewood Dining Con Table  REDUCED (HOLD)","MR10695","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Heltborg Møbelfabrik","http://www.metroretrofurniture.com/images/pictures/designer.jpg","John Mortensen","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Danish Rosewood Extension Dining Conference Table 
Solid rosewood runners with two generous leaves allow this table to expands up to 10 chairs.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","74"" extends to 114"" width x 48"" depth x 28"" height 
(2) 20"" leaves","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good All Original Condition"
"(1) Vintage Knoll Max Pearson Side Chair Burgundy","MR10645","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll International","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Max Pearson 
Max Pearson was educated at the University of Michigan School of Design, and the School of American Crafts in Rochester, New York. He joined the Knoll design and development team in 1950, and designed the 46S in 1961 and executive seating in 1968. Pearson also developed many major Knoll products until he left in 1970. His attention to detail and strong sense of proportion lend a straightforward quality to his designs.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pearson Swivel Arm Chair 

4-star chrome base 
Burgundy fabric upholstery 

This ad is for (1) chair","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26"" Width x 24"" Depth x 35"" Height 
Seat Height 18""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Fabric >Poor"
"Solid Teak Coffee Table by Tove and Edvard Kindt Larsen PRICE REDUCED","MR10706","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","France & Søn maker company started by Poul Cadovious","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Edvard & Tove Kindt Larsen","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Solid Teak Coffee Table by Tove and Edvard Kindt Larsen 
Denmark 
1950s 
Solid teak coffee or cocktail table designed by the early team of Tove & Edvard Kindt Larsen.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","59"" long x 21"" deep x 16"" high","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage condition"
"Vintage Beige Fiberglass Two Seater Lounge Chair","MR10068","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Beige Fiberglass Two Seater Lounge Chair

All beige fiberglass, one piece construction
Cushions not included

This ad is for (1) two seater; (7) available","http://www.metroretrofurniture.com/images/pictures/dims.jpg","60"" width x 26"" depth x 26"" height 
seat height 15.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","very good vintage 
some chips and scratches in fiberglass","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"34"" George Nelson Herman Miller Primavera Bookcase","MR10215","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Herman Miller","http://www.metroretrofurniture.com/images/pictures/designer.jpg","George Nelson 
George Nelson (1908-1986) was an important modernist whose work cut across the fields of interior, industrial and exhibition design. Nelson studied architecture at Yale University in the 1920s, and in the next two decades earned a strong reputation as a writer on design for Architectural Forum, Interiors and Fortune. 
In 1945 Nelson began a long association with the Herman Miller Furniture Company of Zeeland, Michigan, where as head designer he developed an innovative line of furniture and commissioned new designs from others. His first commission was Isamu Noguchi`s biomorphic glass-topped coffee table, which began production in 1947, the first of many designs that the sculptor would create for Herman Miller in the late Forties. Nelson also was responsible for bringing the designs of Charles Eames to Herman Miller, and he collaborated with R. Buckminster Fuller on a number of projects. 
Among Nelson`s own creations are classic works of Fifties design, including the bubble lamp, ball clock, marshmallow sofa and the pole-supported wall-storage system. Nelson also designed numerous exhibitions, including the 1959 American National Exhibition in Moscow, and the Chrysler Corporation display at the 1964 New York World`s Fair.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","George Nelson for Herman Miller Bookcase 
USA 
Circa 1950s 

Ebonized wood construction. 
Adjustable wood shelves. 
Ebonized short panel wood feet.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","34"" width x 12"" depth x 30"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good vintage condition
age appropriate wear"
"9ft x 12ft Turkish Hand Knotted Wool Rug 70% OFF SALE","MR10034","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via Pick Up
QUOTED FOR U.S. ONLY","","null","","null","","null","","null"
"Knoll Vincent Cafiero Leather Executive Chair High Back","MR10465","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Vincent Cafiero
After joining Knoll in 1956, he led many interior design projects as Senior Designer of the Knoll Planning Unit from 1956 to 1967. During this time he coordinated Knoll work in residences, universities, executive offices and showrooms, including the Knoll showrooms in Philadelphia, Boston and Saint Louis. In addition to designing the massive CBS building project, Cafiero was a believer and outspoken proponent of the ""Knoll approach"" to business and design. From 1965 to 1969, Cafiero also designed Knoll library furniture and equipment, and in 1974, the Cafiero 5800 series desk line, among many other related products.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Knoll International Arm Chair Designed by Vincent Cafiero High Back Version 
USA 1960s 
Leather upholstery fully welted and tufted (No Buttons) with an extra length of cushioned back extending up. 
4-Star base with casters","http://www.metroretrofurniture.com/images/pictures/dims.jpg","25"" Depth X 25"" Width X 39.5"" Height 
seat height of 17.5"" 
Arm height 25.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage condition"
"(2) Vintage Ward Bennett Lounge Arm Chair on Casters","MR10221","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Brickel Associates, Inc","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Ward Bennett 
Quite simply, there is no area of art and design in which Ward Bennett has not been involved. His career evolved from his teen years onward, when he left home at thirteen and began traveling at sixteen. Travel, he says has continually been a prevailing influence on his work. Early on, he undertook various studies in the fine arts including drawing at the Porto Romano school in Florence and in Paris with Brancusi, painting in New York with Hans Hoffman and sharing space at the Clay Club with Louise Nevelson. His sculpture was exhibited at the Whitney Annual of 1944. 
Best known for his interiors, Mr. Bennetts projects include residence in New York, London, Venice and Rome, as well as his own quarter--a Manhattan apartment atop the Dakota, a country house in Long Island and a flat in Paris. In the commercial category, works encompass a national network of showrooms for Brickel, projects for Chase Manhattan Bank and consultant plans for the Solow Building Corporation. In 1963, he began a collaboration with Brickel Associates, designing first furniture and later textiles. He is considered a prodigious designer of objects: china, glassware and silver for Tiffany and Company; flatware for Supreme; porcelain for Sasaki; and, leather goods for Hermes. Bennett designs are well represented in the Museum of Modern Art`s permanent collection and in the Cooper-Hewitt Museum. 
Brickel Associates became Geiger Brickel. The company was recently acquired by Herman Miller.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Pair of Ward Bennett Lounge Chairs on Casters 
1970 
Original brown fabric upholstery 
Chair has 4 casters 

Please note: This ad is for (2) chairs; (5) available 
some variation in color","http://www.metroretrofurniture.com/images/pictures/dims.jpg","27"" Width x 25"" Depth x 27"" Height 
16.5"" seat height 
20.5"" arm height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good vintage condition
Age appropriate wear 
Stains and discoloration to fabric. Reupholstering recommended. 
Reupholstering available for additional cost, please inquire about prices."
"91"" Baker Semi-Circular Palladio Group Down Sofa Couch","MR10204","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Baker","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage Semicircular Sofa by Baker with Down Cushions
From the Palladio Group 
Semicircular three seater sofa 
Carved wood legs 
Original upholstery with down cushions","http://www.metroretrofurniture.com/images/pictures/dims.jpg","91"" width x 33"" depth x 31"" height 
seat height 18.25"" 
arm height 22.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Legs > excellent restored 
Fabric >poor condition
Reupholstering recommended 
Price includes custom re-upholstery in Client`s Own Material (COM)","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"89"" Vintage Traditional Walnut Credenza Refinished SOLD","MR10199","http://www.metroretrofurniture.com/images/pictures/descript.jpg","89"" Vintage Traditional Walnut Credenza 

Walnut credenza with (2) regular drawers and (1) file drawer 
Door cabinet revealing shelf and open adjustable shelf","http://www.metroretrofurniture.com/images/pictures/dims.jpg","89.25"" Length x 16.25"" Depth x 29"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Industrial Age Adjustable Black Stool on Casters","MR10360","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Industrial Age black Stool on Casters 
Black frame black vinyl and fabric with chrome foot rest on casters","http://www.metroretrofurniture.com/images/pictures/dims.jpg","18"" Width x 19"" Depth x 35-45"" Height 
Seat height 24""-32""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good vintage with mark on back","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Charles Pollock Executive Chairs","MR10938","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Charles Pollock","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Design Charles Pollock, Executive Chair ( 5 star base) 1965 
Aluminum frame, polypropylene shell, upholstery 
Made in USA by Knoll 


Exemplified in the conceptual visions of his designs, Charles Pollock has a strong internal and emotional connection to seating. It was Florence Knoll`s recognition of his unique talent that secured his reputation as one of the world`s preeminent furniture designers. He is the recipient of many awards including Pratt Institute`s 1991 Excellence by Design Award.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Dimensions: 26""wide x 28""deep x 30-33""tall","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Vintage Good"
"(2) Vintage Burl and Black John Stuart Nightstands HOLD","MR10717","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","John Stuart, Inc.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Set of wooden burl and black John Stuart nightstands.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26.5"" x 12.25""d x 22.5""h","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Good vintage. Age appropriate wear.","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"Brushed Aluminum Vinyl Textile Upholstery","MR10859","http://www.metroretrofurniture.com/images/pictures/descript.jpg","","","null","","null","","null","","null"
"72"" Mid-century Teak  Desk with Campaign-style Hardware","MR10772","http://www.metroretrofurniture.com/images/pictures/descript.jpg","72"" refinished mid-century teak desk. Features 5 finger-joined drawers and bronze campaign-style hardware.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72.5""w x 39""d x 28.5""h","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent. Refinished.","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"59"" Mid Century Modern Panel Legs Desk","MR10300","http://www.metroretrofurniture.com/images/pictures/descript.jpg","59"" Mid Century Modern Panel Legs Desk","http://www.metroretrofurniture.com/images/pictures/dims.jpg","59"" Length x 33.5"" Depth x 29.5"" Height 
26"" Space for legs","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage, age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and Shipment Get a shipping quoteTSC Moving offers blanket wrap delivery inside your home at affordable prices. Enter your zip code and our item information will be pre-filled for you.     Zip Code:
 Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"9ft Industrial Age French Dining Conference Table","MR10569","http://www.metroretrofurniture.com/images/pictures/descript.jpg","111"" Industrial Age French Dining Table 
19th century 

Industrial dining conference table from the Industrial Revolution. Heavy gauge steel and plank wood top. 
Metal legs.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","111"" Length x 40"" Depth x 31"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage. Age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"0"" Mid Century Modern Danish Marble Coffee Table","MR10424","http://www.metroretrofurniture.com/images/pictures/descript.jpg","30"" Mid Century Modern Danish Marble Coffee Table 
Marble top rests on wood base with tapered base and caps","http://www.metroretrofurniture.com/images/pictures/dims.jpg","29.5"" Length x 15"" Width x 13.5"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very good vintage, age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options    Get a shipping quoteTSC Moving offers blanket wrap delivery inside your home at affordable prices. Enter your zip code and our item information will be pre-filled for you.     Zip Code:
 Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"1970s Oak Mirrored Desk by Xception","MR10931","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Xception","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Oak and mirrored Desk by Xception circa 1976.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","71"" width x 36"" depth x 29.25"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent >restored","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"","MR10124","","null","","null","","null","","null","","null"
"7ft Mid Century Modern Danish Teak Credenza Sideboard SOLD","MR10817","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Mid Century Modern Danish Teak Credenza Sideboard 
Wood pull handles","http://www.metroretrofurniture.com/images/pictures/dims.jpg","84"" width x 17.5"" depth x 30"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","excellent >refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"Pair Vintage Florence Knoll Chrome Lounge Chairs","MR10355","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Florence Knoll

Trained as an architect, Florence Knoll`s own pieces for Knoll are simple, architectural designs that stand the test of time. Her lounge seating, sofas, tables, and storage adapt flawlessly to any environment, with their clean, linear design and incredibly durable, high-quality construction. These pieces are built to last a lifetime - or several lifetimes. Not flashy pieces at all, Knoll said that her own work ""filled in the gaps"" for star pieces by Bertoia and Saarinen, but today we know that they stand in a class all by themselves.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","PAIR FLORENCE KNOLL LOUNGE CHAIRS 
USA 
1955 
Pair of Lounge Chairs model no. 2551 newly upholstered in gray fabric 
Square tubular chrome frame 
Classic Florence Knoll tufted seat & back","http://www.metroretrofurniture.com/images/pictures/dims.jpg","24.5"" Width x 28"" Depth x 31"" Height 
Seat Height 16.5""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Upholstery >Newly upholstered 
Base >Very good"
"(12) Original Knoll Eero Saarinen Swivel Tulip Armchair","MR10435","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll Studio","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Eero Saarinen 
Saarinen began his career as a student at Yale University and after travels and studies in Europe returned to the U.S. and taught for a brief period at Cranbrook. Cranbrook was founded by publisher George C. Booth and Eliel Saarinen in 1927 and Saarinen became Director in 1932. Two of its graduates were Charles Eames and Florence Schust Knoll. Saarinen and Eames collaborated on various projects, culminating in a range of furniture that won first prize at an exhibition held at the Museum of Modern Art in New York in 1940 entitled, ""Organic Design in Home Furnishings."" After 1946, however Eames went to work for Herman Miller; Saarinen became associated with Knoll Associates. A number of Saarinen`s chairs for Knoll were to become landmarks in the history of 20th century design.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Designer: Saarinen, Eero 
Date of Design: 1956 
Model Number: 150A 
Made in France 
Materials: Base is cast aluminum, lacquer paint finish. The shell is molded fiber glass reinforced plastic. 
Original Knoll upholstered detachable cushions. 
Swivel mechanism.","http://www.metroretrofurniture.com/images/pictures/dims.jpg","26"" Width x 23.25"" Depth x 32"" Height 
Seat Height 18"" 
Arm Height 25.25""","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good"
"Florence Knoll Rosewood Credenza with Travertine Top","MR10910","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Knoll","http://www.metroretrofurniture.com/images/pictures/designer.jpg","Florence Knoll

Trained as an architect, Florence Knoll`s own pieces for Knoll are simple, architectural designs that stand the test of time. Her lounge seating, sofas, tables, and storage adapt flawlessly to any environment, with their clean, linear design and incredibly durable, high-quality construction. These pieces are built to last a lifetime - or several lifetimes. Not flashy pieces at all, Knoll said that her own work ""filled in the gaps"" for star pieces by Bertoia and Saarinen, but today we know that they stand in a class all by themselves.","http://www.metroretrofurniture.com/images/pictures/descript.jpg","This Vintage Florence Knoll Rosewood Credenza with Travertine Top 
ca. 1961","http://www.metroretrofurniture.com/images/pictures/dims.jpg","75""l x 18""w x 26""h.","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent. Refinished."
"102"" Scandinavian Teak Buffet Cabinet PRICE REDUCED","MR10463","http://www.metroretrofurniture.com/images/pictures/descript.jpg","102"" Scandinavian Teak Buffet Cabinet","http://www.metroretrofurniture.com/images/pictures/dims.jpg","102.5"" Length x 16"" Depth x 27"" Height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Excellent refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options    Get a shipping quoteTSC Moving offers blanket wrap delivery inside your home at affordable prices. Enter your zip code and our item information will be pre-filled for you.     Zip Code:
 Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"6ft Vintage Jasper Rosewood Chrome Desk Table SOLD","MR10342","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Jasper","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Vintage desk manufactured by Jasper. 
Featuring dual pull out drawers and ""modesty panel"" design. 
The desk is rosewood construction and square tubular brushed chrome base. 

Matching Jasper credenza also available (photographed)
Please inquire","http://www.metroretrofurniture.com/images/pictures/dims.jpg","72"" length x 36"" depth x 29.25"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","very good vintage 
age appropriate wear","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options    Get a shipping quoteTSC Moving offers blanket wrap delivery inside your home at affordable prices. Enter your zip code and our item information will be pre-filled for you.     Zip Code:
 Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"90"" Heywood Wakefield 5-Leg Extension Dining table","MR10719","http://www.metroretrofurniture.com/images/pictures/manufac.jpg","Heywood Wakefield","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Heywood Wakefield 5-Leg Extension Dining table
Champagne Finish 

Extension Dining Table M165G 
1947-1952 
This post war table shows a shift from 1930s streamlined look to a more timeless design. The center leg adds stability when the leaves are used. 
Two Leaves Available

Listing is for (1) table

*** Please note: chairs have been sold ***","http://www.metroretrofurniture.com/images/pictures/dims.jpg","Table: 
60"" Width x 42"" Depth x 29"" Height 
Extends to 90"" with two 15"" leaves","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Wood is Excellent >Refinished","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options
  
 
Preparation, Timing and Shipment
Please Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.
If Item needs restoration additional time will be required
(Determined by item or items being refinished or reupholstered)
 
International Shipping  
When requesting international shipping rates, please allow Us 3 to 5 Days to Quote
Thank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000"
"(1) Tubular Chrome Counter Low Bar Stool","MR10189","http://www.metroretrofurniture.com/images/pictures/descript.jpg","Low Counter/ Bar Stool","http://www.metroretrofurniture.com/images/pictures/dims.jpg","13.5"" width x 13.5"" depth x 25.25"" height","http://www.metroretrofurniture.com/images/pictures/condit.jpg","Very Good","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","Click here for shipping options   Preparation, Timing and ShipmentPlease Allow 7 to 10 Business Days Plus Shipping Time, Shipping Varies By Location and Shipping Method Chosen.If Item needs restoration additional time will be required(Determined by item or items being refinished or reupholstered) International Shipping  When requesting international shipping rates, please allow Us 3 to 5 Days to QuoteThank you for shopping Metro Retro Furniture for further questions please contact us at 713-473-0000","","null"
"6ft x 9ft Jasper Indian Hand Knotted Wool Rug 70% OFF","MR10033","http://www.metroretrofurniture.com/images/pictures/shipp.jpg","We recommend shipping via Pick Up
QUOTED FOR U.S. ONLY","","null","","null","","null","","null"
